City_ID,Country,City,Date,Lat,Long,Cloudiness,Humidity,Wind_Speed,Temp_Max
3445433,BR,Vassouras,1604377255,-22.4,-43.66,40,88,3.36,66.2
3448639,BR,São José do Rio Preto,1604377179,-20.82,-49.38,0,45,11.41,66.2
3452237,BR,Promissão,1604377255,-21.54,-49.86,0,67,12.1,62.15
3451152,BR,Rio do Sul,1604377255,-27.21,-49.64,60,90,1.19,62.01
3437653,PY,Colonia Nueva Germania,1604377255,-23.9,-56.57,26,71,2.06,67.86
3455036,BR,Paraty,1604377255,-23.22,-44.71,92,75,2.95,62.33
933777,BW,Gabane,1604377255,-24.67,25.78,90,100,5.82,62.6
3438743,PY,Edelira,1604377255,-26.75,-55.27,63,61,2.71,60.96
3453896,BR,Pilar do Sul,1604377255,-23.81,-47.72,0,86,5.46,50.04
3919720,BO,Colquechaca,1604377255,-18.67,-66.02,67,98,5.99,32.47
3472245,BR,Andrelândia,1604377255,-21.74,-44.31,19,93,3.42,50.07
3925863,PE,Yanacancha,1604377255,-10.24,-76.65,95,77,1.61,42.85
3939459,PE,Huancayo,1604376972,-12.07,-75.23,80,68,1.74,53.24
6301965,AU,Howard Springs,1604377256,-12.5,131.05,20,55,11.41,99
925789,MW,Mulanje,1604377256,-16.03,35.5,20,69,2.62,75.2
4328254,US,Iberia,1604377256,29.95,-91.75,1,70,3.36,51.01
227592,UG,Katete,1604377256,-0.78,29.75,90,78,3.42,59.83
3466641,BR,Pojuca,1604377257,-12.42,-38.33,90,88,13.87,77
3462383,BR,Goianápolis,1604377257,-16.51,-49.02,0,60,6.93,71.6
916246,ZM,Kabompo,1604377257,-13.59,24.2,78,50,4.07,69.19
1073482,MG,Anjozorobe,1604377257,-18.4,47.87,20,67,5.82,62.6
3350372,AO,Catabola,1604377257,-12.15,17.28,99,92,1.48,62.53
933077,BW,Shakawe,1604377257,-18.37,21.85,96,58,5.95,68.52
921889,KM,Fomboni,1604377257,-12.28,43.74,31,79,14.23,78.26
1070940,MG,Fenoarivo,1604377257,-18.93,47.44,20,67,5.82,62.6
4034908,WS,Vaitele,1604377257,-13.82,-171.8,40,66,12.75,91.4
3453025,BR,Ponto Novo,1604377257,-10.86,-40.13,100,90,5.86,71.56
1049261,MZ,Chimoio,1604377257,-19.12,33.48,75,94,1.57,68
3456115,BR,Nova Soure,1604377257,-11.23,-38.48,100,93,8.08,72.09
3453586,BR,Piranhas,1604377257,-16.43,-51.82,3,49,6.82,71.29
931755,MW,Blantyre,1604377257,-15.79,35.01,20,69,4.79,75.2
3836669,AR,San Rafael,1604377258,-34.62,-68.33,61,25,5.95,70.56
3111158,ES,Sada,1604377258,43.36,-8.26,75,71,8.05,57
3460813,BR,Itambé,1604377258,-15.24,-40.62,100,92,4.56,65.57
3467577,BR,Canavieiras,1604377258,-15.68,-38.95,100,92,9.19,70.54
3934608,PE,Moquegua,1604377258,-17.2,-70.94,5,71,0.31,53.91
3465342,BR,Corumbá,1604377258,-19.01,-57.65,31,61,3.22,72.86
1056386,MG,Soanierana Ivongo,1604377258,-16.92,49.58,68,73,5.84,72.14
923058,CD,Kambove,1604377258,-10.88,26.6,0,84,2.89,61.48
2520610,ES,Caceres,1604377258,39.52,-6.37,100,96,5.01,59
927967,MW,Lilongwe,1604377258,-13.97,33.79,0,68,9.17,69.8
4035236,WS,Malie,1604377258,-13.8,-171.85,40,66,12.75,91.4
3465767,BR,Conceição da Feira,1604377258,-12.51,-39,100,95,3.62,69.85
1058532,MG,Moramanga,1604377258,-18.93,48.2,91,67,1.92,62.71
3348313,AO,Huambo,1604377258,-12.78,15.74,99,93,2.89,61.32
3468349,BR,Caculé,1604377258,-14.5,-42.22,100,94,7.76,64.67
3461565,BR,Ibirataia,1604377258,-14.07,-39.64,100,96,2.75,68.11
878121,TZ,Mahuta,1604377258,-10.87,39.45,16,89,3.58,68.7
877925,TZ,Mingoyo,1604377258,-10.1,39.63,14,77,0.6,75.52
3936952,PE,La Oroya,1604377258,-11.52,-75.9,91,65,3.42,47.68
3461153,BR,Ipaba,1604377259,-19.41,-42.42,99,91,2.37,65.79
3458778,BR,Laranjeiras,1604377259,-10.81,-37.17,75,83,3.36,77
884141,ZW,Norton,1604377259,-17.88,30.7,6,67,5.99,66
1082243,MG,Ambilobe,1604377259,-13.2,49.05,0,52,5.26,77.09
3927758,PE,Acobamba,1604377260,-11.35,-75.66,98,69,2.91,53.92
3933185,PE,Pampas,1604377260,-12.4,-74.9,86,81,4.03,50.2
3455161,BR,Pará de Minas,1604377260,-19.86,-44.61,40,59,10.29,66.2
909887,ZM,Luangwa,1604377260,-15.62,30.42,93,61,4.74,78.8
1634010,ID,Ngoro,1604377260,-7.68,112.26,56,59,2.26,88.77
202239,RW,Gikongoro,1604377260,-2.46,29.57,99,86,0.72,57.33
3466696,BR,Catalão,1604377260,-18.17,-47.95,2,86,3.09,63.46
1645220,ID,Driyorejo,1604377260,-7.37,112.62,63,53,8.79,89.91
3397763,BR,Jacareacanga,1604377260,-6.22,-57.75,75,89,0.78,73.56
156124,TZ,Kyaka,1604377260,-1.25,31.42,96,71,0.94,62.17
3692747,PE,Salaverry,1604377260,-8.23,-78.97,98,86,6.6,60.35
150689,TZ,Poli,1604377260,-3.33,36.8,75,88,6.93,68
2095925,PG,Ialibu,1604377260,-6.28,143.99,96,95,3.11,63.82
2317397,CD,Bandundu Province,1604377260,-3.32,17.37,74,93,1.83,71.44
1646170,ID,Cirebon,1604377260,-6.71,108.56,1,52,5.08,89.28
1624668,ID,Tarub,1604377260,-6.93,109.17,2,57,0.92,88.25
3696057,PE,Juanjuí,1604377261,-7.18,-76.73,99,64,1.16,76.23
3651251,EC,Saquisilí,1604377261,-0.83,-78.67,0,70,4.7,44.6
1627253,ID,Sidoarjo,1604377261,-7.45,112.72,12,57,7.83,88.11
3407755,BR,Amarante do Maranhão,1604377065,-5.57,-46.74,100,92,1.48,72.32
3389321,BR,Santa Rita,1604377261,-7.11,-34.98,40,88,4.7,77
3384983,BR,Vitorino Freire,1604377261,-4.07,-45.17,87,85,2.26,77.29
3398691,BR,Gravatá,1604377261,-8.2,-35.56,86,84,3.18,71.29
158321,TZ,Karema,1604377261,-6.82,30.44,99,59,6.69,75.72
3405616,BR,Boa Viagem,1604377157,-5.13,-39.73,79,74,5.5,76.82
2312249,CD,Mushie,1604377262,-3.02,16.9,100,89,1.25,71.65
484670,RU,Taman',1604377262,45.21,36.72,82,87,6.71,51.8
3662395,BR,Santo Antônio do Içá,1604377262,-3.1,-67.94,91,95,1.03,74.43
3395336,BR,Maribondo,1604377262,-9.58,-36.31,75,88,8.05,77
155405,TZ,Mafinga,1604377262,-7.25,35.07,10,74,3.42,64.8
3691161,PE,Túcume,1604377262,-6.51,-79.86,75,86,7.02,60.8
1645524,ID,Depok,1604377262,-6.4,106.82,40,55,4.7,91.99
3404862,BR,Brejo da Madre de Deus,1604377262,-8.15,-36.37,99,82,4.45,70.92
3393536,BR,Olinda,1604377262,-8.01,-34.86,40,74,5.82,80.6
3698705,PE,Cascas,1604377262,-7.48,-78.82,97,63,1.03,58.28
3402000,BR,Codó,1604377262,-4.46,-43.89,100,95,2.68,75.04
3391130,BR,Puxinanã,1604377263,-7.16,-35.96,40,88,9.17,73.4
160172,TZ,Dongobesh,1604377263,-4.07,35.38,86,89,9.55,56.55
3394018,BR,Natuba,1604377263,-7.64,-35.55,40,88,9.17,73.4
3814639,PE,Papayal,1604377263,-4.08,-80.74,44,76,3.47,64.35
3404713,BR,Buriti dos Lopes,1604377263,-3.17,-41.87,84,87,3.13,76.55
154654,TZ,Masumbwe,1604377263,-3.63,32.18,59,62,4.7,69.46
2083537,PG,Wewak,1604377263,-3.55,143.63,48,64,6.87,86.77
1648082,ID,Boyolangu,1604377224,-8.12,111.89,65,67,6.17,84.87
1632998,ID,Pamanukan,1604377263,-6.28,107.81,0,50,3.36,91.35
3397277,BR,João Pessoa,1604377209,-7.12,-34.86,40,88,4.7,77
3397675,BR,Jaguaribe,1604377263,-5.89,-38.62,66,75,4.79,77.9
3392734,BR,Paulo Afonso,1604377263,-9.41,-38.21,100,83,3.49,74.43
191245,KE,Kisumu,1604377263,-0.1,34.76,75,88,5.06,66.2
3385920,BR,Tupanatinga,1604377263,-8.75,-37.34,100,90,7.31,70.41
3659544,EC,Alamor,1604377263,-4.02,-80.02,79,93,2.46,55.22
3405870,BR,Belém,1604377263,-1.46,-48.5,0,88,8.05,78.8
2398430,GA,Mimongo,1604377263,-1.62,11.61,38,95,0.58,67.77
1693104,PH,Polo,1604377263,9.48,123.18,75,70,9.17,89.6
3392907,BR,Pastos Bons,1604377263,-6.6,-44.08,100,93,2.57,72.99
1735506,MY,Kepala Batas,1604377263,5.52,100.43,20,78,3.36,82.4
229746,UG,Luwero,1604377264,0.85,32.47,100,92,1.03,64.71
3675191,CO,Marulanda,1604377264,5.28,-75.26,32,93,3.06,49.73
1256558,IN,Shertallai,1604377264,9.7,76.33,40,88,4.7,78.8
1690666,PH,Samal,1604377264,7.07,125.71,75,66,4.7,87.8
1723963,PH,Bood,1604377264,9.75,123.83,75,66,10.29,87.8
3680453,CO,Istmina,1604377265,5.16,-76.68,53,95,1.57,73.11
3706567,PA,Las Cumbres,1604377265,9.08,-79.53,74,88,5.82,78.8
3674654,CO,Mocoa,1604377265,1.15,-76.65,87,74,5.01,69.13
3714939,PA,Alanje,1604377265,8.4,-82.55,100,87,8.3,80.01
2325249,NG,Oyan,1604377265,8.05,4.77,86,89,0.74,70.36
3713499,PA,Caimitillo,1604377265,9.15,-79.53,75,94,12.75,78.8
2886242,DE,Cologne,1604376990,50.93,6.95,20,71,11.41,53.01
2325161,NG,Ozubulu,1604377265,5.96,6.85,90,97,2.57,72.72
3674885,CO,Melgar,1604377265,4.2,-74.64,32,71,3.29,74.3
1819729,HK,Hong Kong,1604377247,22.29,114.16,10,63,3,77
1733023,MY,Kuala Lipis,1604377265,4.18,102.05,100,61,1.48,88.12
1735459,MY,Teluk Anson,1604377265,4.03,101.02,40,88,2.24,82.4
1698289,PH,Pundaguitan,1604377265,6.37,126.17,95,73,5.86,83.41
1750500,MY,Permatang Kuching,1604377265,5.46,100.38,20,78,3.36,82.4
3689697,CO,Arboledas,1604377265,7.64,-72.8,88,71,2.28,68.5
3667873,CO,Sogamoso,1604377266,5.71,-72.93,96,85,1.45,52.57
4205615,US,Liberty,1604377266,31.83,-81.5,1,93,1.72,44.01
2293342,CI,Adzopé,1604377266,6.11,-3.86,61,98,1.48,71.64
2338876,NG,Ifo,1604376977,6.81,3.2,97,89,2.71,75.63
2295684,GH,Salaga,1604376969,8.55,-0.52,28,80,3.36,75.96
3623716,CR,La Fortuna,1604377266,10.47,-84.65,100,86,6.24,73.27
2274895,LR,Monrovia,1604377266,6.3,-10.8,9,86,2.59,77.32
3675252,CO,Mariquita,1604377266,5.2,-74.89,91,83,3.2,70.56
2284647,CI,Man,1604377266,7.41,-7.55,3,92,1.63,69.62
1706282,PH,Linan,1604377266,6.43,124.98,75,62,4.7,87.8
2392897,BJ,Lokossa,1604377266,6.64,1.72,74,95,1.7,73.8
3177547,IT,Dolo,1604377266,45.43,12.07,77,92,3.62,53.01
1705105,PH,Luna,1604377266,10.97,123.23,100,73,10.83,85.08
2332504,NG,Lafiagi,1604377267,8.87,5.42,64,65,1.05,75.29
2289983,CI,Dimbokro,1604377267,6.65,-4.7,28,97,2.28,71.96
2339354,NG,Ibadan,1604377031,7.39,3.9,73,94,0.87,71.98
2294086,GH,Wankyi,1604377267,7.74,-2.1,69,95,2.98,70.45
3641351,VE,El Tigre,1604377267,8.89,-64.25,86,90,9.82,71.02
2350886,NG,Aku,1604377267,6.71,7.32,94,92,1.43,71.1
2327735,NG,Ogbomosho,1604377267,8.13,4.25,90,89,1.01,71.53
1717103,PH,Columbio,1604377267,6.7,124.94,100,65,4.05,87.17
3667023,CO,Titiribí,1604377268,6.06,-75.79,75,93,2.24,60.8
1735022,MY,Temerloh,1604377268,3.45,102.42,100,79,3.38,82.92
1250161,LK,Batticaloa,1604377268,7.71,81.69,1,69,6.31,83.84
2324767,NG,Potiskum,1604377268,11.71,11.07,70,30,8.97,74.01
1685422,PH,Sulangan,1604377268,11.14,123.72,100,71,6.76,83.32
3861966,AR,Cervantes,1604377268,-39.05,-67.38,0,25,8.05,77
1692318,PH,Putiao,1604377268,13.02,123.71,100,68,6.15,86.22
1611108,TH,Chon Buri,1604377268,13.3,101.3,0,60,9.98,90
